timestamp,src_ip,dst_ip,dst_port,bytes_out,bytes_in,status_code,endpoint,protocol,duration_sec,failed_logins_1min,unique_dst_ips_5min,connection_interval_std,bytes_out_per_min,same_dst_ip_streak,is_external_dst,hour_of_day,label
2026-04-17T10:36:34.816564,10.0.5.36,10.0.12.43,80,3728,446,200,/dashboard,UDP,7.41,0,2,33.48,1838,0,0,8,benign
2026-04-17T04:55:19.419002,10.0.3.44,10.0.12.20,443,16040,5474,200,/checkout,TCP,4.07,0,2,73.7,3425,0,0,2,benign
2026-04-17T23:18:48.650800,10.0.1.8,10.0.1.41,3000,426,3597,200,/checkout,UDP,0.4,0,2,21.46,1135,2,0,21,benign
2026-04-17T19:29:34.895068,10.0.3.45,10.0.10.43,3000,543,9889,200,/api/products,TCP,0.76,0,4,111.69,4378,1,0,17,benign
2026-04-17T18:14:46.521793,10.0.7.51,10.0.11.24,80,914,17876,302,/favicon.ico,TCP,6.5,0,4,20.01,8167,1,0,16,benign
2026-04-17T18:42:47.373289,10.0.11.12,10.0.6.59,443,129,3032,200,/logout,TCP,4.75,0,1,77.54,910,1,0,16,benign
2026-04-17T13:57:56.645465,10.0.8.37,10.0.4.1,443,2671,8845,404,/static/css,TCP,3.84,0,3,45.47,933,2,0,11,benign
2026-04-17T21:07:59.868701,10.0.7.48,10.0.13.22,3000,1659,1223,200,/api/cart,TCP,0.6,0,4,92.38,421,2,0,19,benign
2026-04-17T18:00:59.605197,10.0.10.13,10.0.2.7,443,3240,1563,200,/checkout,TCP,3.69,0,2,62.89,330,0,0,16,benign
2026-04-17T10:25:59.431315,10.0.2.6,10.0.11.7,443,1678,694,200,/api/products,UDP,3.84,0,4,119.43,241,0,0,8,benign
2026-04-17T02:55:07.259185,192.168.1.45,10.0.4.7,3389,574,135,200,/ssh,TCP,0.28,0,12,4.31,29802,0,0,2,lateral_movement
2026-04-17T06:23:08.613613,10.0.2.7,10.0.7.7,8080,1151,266,301,/checkout,TCP,5.08,0,3,45.78,4910,2,0,4,benign
2026-04-17T16:32:35.446711,10.0.6.5,203.235.169.189,3000,4436,603,200,/api/data,UDP,4.44,0,3,119.07,993,2,1,14,benign
2026-04-17T02:47:48.530000,192.168.1.45,10.0.0.5,443,380,204,401,/api/login,TCP,0.128,212,1,0.269,75104,212,0,2,brute_force
2026-04-17T22:59:45.233468,10.0.0.57,10.0.9.2,443,554,2957,200,/checkout,TCP,6.55,0,1,55.56,2401,2,0,20,benign
2026-04-17T02:47:18.400000,192.168.1.45,10.0.0.5,443,290,193,401,/api/login,TCP,0.08,81,1,0.257,93721,81,0,2,brute_force
2026-04-17T08:36:46.068350,10.0.3.14,10.0.7.59,80,4756,4040,200,/static/css,TCP,4.54,0,1,118.86,479,0,0,6,benign
2026-04-17T23:08:00.259776,10.0.12.40,10.0.1.51,80,831,903,200,/api/data,UDP,0.14,0,2,114.39,1353,1,0,21,benign
2026-04-17T06:38:56.963759,10.0.6.40,10.0.9.39,8080,3173,934,302,/logout,UDP,5.55,0,1,113.33,833,0,0,4,benign
2026-04-17T02:48:39.130000,192.168.1.45,10.0.0.5,443,359,208,401,/api/login,TCP,0.077,432,1,0.11,99512,432,0,2,brute_force
2026-04-17T12:50:41.490494,10.0.11.16,10.0.6.58,8080,1047,29076,301,/api/user,TCP,7.15,0,1,32.28,2043,0,0,10,benign
2026-04-17T02:17:42.457009,172.16.0.99,10.0.5.49,3389,57,49,404,/,TCP,0.0201,0,50,0.249,4014,0,0,2,lateral_movement
2026-04-17T02:36:05.698930,10.0.0.15,10.0.0.100,9090,122,134,200,/metrics,TCP,0.056,0,1,0.95,294,37,0,0,benign
2026-04-17T09:49:11.125363,10.0.3.12,10.0.5.54,443,2102,4402,200,/static/css,UDP,5.73,0,1,100.51,834,2,0,7,benign
2026-04-17T16:44:46.351110,10.0.6.40,10.0.13.1,443,330,2108,200,/search,UDP,2.64,0,4,78.17,1626,0,0,14,benign
2026-04-17T10:51:54.837166,10.0.2.30,10.0.1.25,443,5442,9654,200,/home,UDP,4.03,0,2,86.57,1732,1,0,8,benign
2026-04-17T09:39:08.956413,10.0.12.32,10.0.13.37,443,616,8825,200,/favicon.ico,TCP,6.35,0,2,118.44,2329,2,0,7,benign
2026-04-17T21:25:11.274035,10.0.12.2,10.0.5.1,443,1436,30006,200,/home,UDP,7.97,0,1,16.27,288,0,0,19,benign
2026-04-17T02:32:30.877450,10.0.2.77,91.108.4.200,443,115769,555,200,/api/sync,TCP,2.88,0,1,13.52,300370,66,1,0,data_exfiltration
2026-04-17T17:37:54.683343,10.0.5.14,10.0.14.1,3000,1704,7516,404,/dashboard,TCP,0.42,0,4,119.86,24659,2,0,15,benign
2026-04-17T02:01:51.817403,10.0.6.23,10.0.11.20,3000,6264,4665,404,/logout,TCP,3.5,0,2,46.79,874,1,0,0,benign
2026-04-17T07:03:46.900342,10.0.1.58,10.0.14.4,80,6367,501,200,/api/user,TCP,4.43,0,4,116.75,455,1,0,5,benign
2026-04-17T02:48:59.370000,192.168.1.45,10.0.0.5,443,315,211,401,/api/login,TCP,0.094,520,1,0.281,97829,520,0,2,brute_force
2026-04-17T10:56:09.676824,10.0.13.14,10.0.5.1,443,1932,39886,200,/api/data,TCP,0.9,0,2,98.23,521,0,0,8,benign
2026-04-17T10:20:10.810168,10.0.12.36,203.88.74.135,443,1212,1608,200,/api/user,TCP,1.54,0,2,68.02,775,0,1,8,benign
2026-04-17T05:15:47.466697,10.0.4.52,10.0.0.43,443,1053,800,200,/home,TCP,5.0,0,4,40.7,2533,0,0,3,benign
2026-04-17T07:22:34.553177,10.0.7.18,10.0.4.5,443,920,7839,200,/dashboard,UDP,2.88,0,2,31.61,490,2,0,5,benign
2026-04-17T03:21:33.614747,10.5.0.12,10.0.0.5,443,360,241,401,/api/login,TCP,0.22,1,1,14.05,1189,164,0,1,brute_force
2026-04-17T11:55:45.011049,10.0.0.47,10.0.12.21,443,5890,858,200,/api/data,UDP,3.47,0,2,27.06,588,0,0,9,benign
2026-04-17T21:05:23.240231,10.0.5.11,10.0.1.46,8080,3223,1111,200,/home,TCP,5.72,0,4,69.55,482,2,0,19,benign
2026-04-17T18:10:16.488491,10.0.3.8,203.202.170.99,80,1762,3596,301,/search,TCP,2.81,0,4,60.58,1087,2,1,16,benign
2026-04-17T22:36:05.522608,10.0.10.43,10.0.14.55,80,6809,3724,200,/profile,TCP,3.97,0,1,34.27,212,1,0,20,benign
2026-04-17T03:06:04.313818,10.0.9.3,10.0.7.30,3000,2003,1130,200,/api/user,TCP,7.33,0,2,20.79,438,2,0,1,benign
2026-04-17T14:59:11.357640,10.0.14.20,10.0.9.8,80,655,1304,200,/home,TCP,2.12,0,1,108.09,1773,0,0,12,benign
2026-04-17T10:22:56.045150,10.0.1.6,10.0.3.43,443,8639,11318,200,/favicon.ico,TCP,1.23,0,3,93.34,643,0,0,8,benign
2026-04-17T21:26:07.968009,10.0.14.20,10.0.8.15,8080,4216,3648,200,/api/products,TCP,7.1,0,1,30.23,402,2,0,19,benign
2026-04-17T09:42:15.037249,10.0.2.12,10.0.14.27,443,521,430,200,/api/products,UDP,4.61,0,2,49.87,1496,2,0,7,benign
2026-04-17T13:02:56.974222,10.0.11.26,10.0.7.29,8080,6886,2390,200,/search,TCP,6.37,0,3,112.68,154,2,0,11,benign
2026-04-17T21:29:37.867343,10.0.11.58,10.0.11.9,80,611,2185,200,/api/user,UDP,7.81,0,1,114.86,1099,2,0,19,benign
2026-04-17T14:31:38.780336,10.0.9.42,10.0.14.25,8080,1992,1595,200,/api/data,TCP,6.1,0,3,113.13,13896,0,0,12,benign
2026-04-17T10:45:39.772238,10.0.8.44,10.0.9.17,443,31008,9071,200,/static/css,UDP,0.55,0,1,83.42,203,0,0,8,benign
2026-04-17T14:23:03.141602,10.0.7.1,10.0.2.5,443,5506,855,200,/api/products,UDP,1.78,0,3,84.26,875,2,0,12,benign
2026-04-17T16:59:11.917456,10.0.11.44,10.0.4.2,443,3460,10729,200,/api/products,UDP,6.37,0,4,112.91,270,1,0,14,benign
2026-04-17T15:49:51.597901,10.0.5.24,10.0.13.55,3000,532,4986,404,/api/cart,TCP,0.81,0,4,66.2,653,2,0,13,benign
2026-04-17T11:52:39.114085,10.0.3.6,10.0.14.39,443,22368,1599,404,/home,TCP,7.51,0,3,110.28,345,2,0,9,benign
2026-04-17T10:06:55.339620,10.0.11.50,10.0.10.38,443,1302,5086,200,/static/css,TCP,4.49,0,1,108.72,1256,2,0,8,benign
2026-04-17T07:32:27.844304,10.0.2.26,203.160.27.21,443,1008,10164,200,/profile,TCP,2.73,0,2,25.71,2222,0,1,5,benign
2026-04-17T02:30:05.797110,10.0.11.43,10.0.0.6,8080,1251,2997,200,/home,UDP,6.39,0,1,15.37,3901,1,0,0,benign
2026-04-17T09:56:29.283784,10.0.11.55,10.0.5.58,443,517,3706,404,/home,TCP,1.61,0,3,59.33,1150,0,0,7,benign
2026-04-17T02:02:30.957077,10.5.0.12,10.0.0.5,443,329,217,401,/api/login,TCP,0.38,2,1,12.06,1961,6,0,0,brute_force
2026-04-17T22:21:48.838747,10.0.13.52,10.0.12.1,8080,1362,16489,200,/logout,TCP,6.9,0,1,43.89,3896,0,0,20,benign
2026-04-17T21:33:21.668581,10.0.11.20,10.0.14.31,3000,316,3874,200,/checkout,TCP,2.4,0,3,34.88,752,2,0,19,benign
2026-04-18T01:56:38.686188,10.0.5.42,10.0.8.57,80,1469,674,200,/logout,TCP,5.42,0,3,98.62,2532,2,0,23,benign
2026-04-17T13:18:27.311765,10.0.7.51,10.0.13.10,443,1850,3418,200,/profile,TCP,7.86,0,2,82.42,1473,2,0,11,benign
2026-04-17T23:57:34.760357,10.0.8.11,10.0.3.34,3000,361,2492,200,/checkout,TCP,6.78,0,4,93.53,542,0,0,21,benign
2026-04-17T11:29:15.808569,10.0.6.40,10.0.8.25,3000,7130,2129,200,/api/user,TCP,1.99,0,2,38.78,2355,2,0,9,benign
2026-04-17T22:44:54.669925,10.0.3.36,10.0.3.40,8080,558,2111,200,/checkout,TCP,2.92,0,3,107.5,232,2,0,20,benign
2026-04-17T12:25:20.031225,10.0.5.37,10.0.6.52,3000,1644,1404,301,/home,TCP,2.63,0,1,107.74,678,0,0,10,benign
2026-04-17T10:20:08.102006,10.0.11.12,10.0.2.11,80,1063,20507,200,/static/css,UDP,3.15,0,1,83.41,2897,2,0,8,benign
2026-04-17T15:03:46.941272,10.0.2.9,10.0.0.52,80,6099,1186,200,/favicon.ico,TCP,5.48,0,2,113.67,7420,1,0,13,benign
2026-04-17T11:51:59.603262,10.0.12.27,10.0.6.18,443,2297,1781,200,/home,TCP,3.83,0,1,49.49,4199,0,0,9,benign
2026-04-17T04:10:09.861987,10.0.0.29,10.0.6.42,3000,6167,71088,200,/search,TCP,5.2,0,2,43.25,4377,1,0,2,benign
2026-04-17T04:45:13.567814,10.0.0.57,10.0.4.43,8080,607,26632,200,/search,TCP,3.91,0,3,39.06,2546,2,0,2,benign
2026-04-17T20:09:57.124489,10.0.2.45,10.0.13.58,443,335,643,302,/home,TCP,2.6,0,1,34.88,4746,1,0,18,benign
2026-04-17T07:07:24.992910,10.0.2.32,10.0.6.35,443,2559,3060,200,/favicon.ico,UDP,4.58,0,2,19.22,509,0,0,5,benign
2026-04-17T02:16:17.003810,10.0.4.16,203.191.244.68,80,175,2966,200,/api/user,TCP,0.98,0,3,118.39,223,0,1,0,benign
2026-04-17T10:33:57.410697,10.0.1.41,10.0.6.35,8080,1778,1127,404,/profile,TCP,3.15,0,2,104.71,3439,0,0,8,benign
2026-04-17T11:57:02.425882,10.0.11.13,10.0.12.43,443,5959,3247,200,/api/products,UDP,5.59,0,2,88.37,688,0,0,9,benign
2026-04-17T12:09:59.715826,10.0.0.44,10.0.11.55,8080,365,10131,301,/api/data,TCP,4.17,0,3,63.33,1071,0,0,10,benign
2026-04-17T08:47:48.950470,10.0.11.19,10.0.5.18,443,1539,603,200,/home,UDP,0.17,0,2,59.4,1228,2,0,6,benign
2026-04-17T23:06:55.581318,10.0.12.49,10.0.8.59,8080,3156,6136,200,/api/data,TCP,4.52,0,1,55.18,3239,1,0,21,benign
2026-04-17T03:00:23.134684,10.0.12.45,203.151.70.110,443,7510,19287,200,/dashboard,TCP,0.84,0,3,32.39,864,1,1,1,benign
2026-04-17T04:05:42.161368,10.0.2.8,10.0.4.36,3000,2280,1157,200,/api/user,TCP,3.24,0,2,69.92,3799,0,0,2,benign
2026-04-17T16:43:12.378627,10.0.10.6,10.0.1.53,8080,551,6113,200,/home,TCP,3.92,0,1,103.62,739,0,0,14,benign
2026-04-17T07:47:40.699784,10.0.1.2,10.0.10.52,80,4972,5489,200,/static/css,TCP,5.92,0,1,75.4,2436,0,0,5,benign
2026-04-17T02:10:33.816753,10.99.0.45,10.0.0.5,443,471,218,200,/api/test,TCP,0.117,0,1,0.174,188239,339,0,2,benign
2026-04-17T03:14:26.060719,10.0.13.39,10.0.12.9,3000,227,1187,200,/api/cart,TCP,1.92,0,4,105.34,4113,2,0,1,benign
2026-04-17T18:09:23.758332,10.0.6.38,10.0.5.47,80,1440,26109,200,/api/cart,UDP,7.85,0,4,34.65,1309,1,0,16,benign
2026-04-17T09:39:12.149299,10.0.10.28,10.0.10.57,443,168,3765,301,/api/user,UDP,5.96,0,4,104.07,2022,2,0,7,benign
2026-04-17T02:40:05.987831,10.0.3.46,10.0.13.6,8080,4005,2012,200,/api/data,UDP,1.28,0,2,119.81,1596,2,0,0,benign
2026-04-17T17:23:32.398666,10.0.7.13,10.0.6.5,80,1922,6152,301,/search,TCP,7.82,0,2,55.64,93,1,0,15,benign
2026-04-17T09:57:06.839706,10.0.6.57,10.0.6.32,8080,1824,10156,200,/dashboard,TCP,4.21,0,1,32.35,1314,2,0,7,benign
2026-04-17T22:54:28.068381,10.0.2.15,203.102.95.116,8080,2523,1675,200,/checkout,TCP,7.97,0,1,41.97,3099,2,1,20,benign
2026-04-17T04:41:21.589332,10.0.3.58,10.0.2.7,3000,2410,2165,200,/checkout,TCP,4.4,0,2,113.19,349,0,0,2,benign
2026-04-17T08:10:09.734612,10.0.0.41,10.0.7.29,443,567,1999,200,/profile,TCP,5.96,0,2,34.48,1115,2,0,6,benign
2026-04-17T11:41:11.554862,10.0.9.22,10.0.6.11,3000,802,9274,200,/api/data,TCP,0.3,0,3,87.37,1128,2,0,9,benign
2026-04-17T12:25:30.203820,10.0.5.52,10.0.10.42,80,2088,8452,200,/checkout,TCP,4.99,0,1,25.69,5288,2,0,10,benign
2026-04-18T01:09:35.792664,10.0.5.12,10.0.2.23,80,1511,464,200,/dashboard,TCP,0.97,0,2,63.28,680,1,0,23,benign
2026-04-17T04:42:40.293099,10.0.13.35,10.0.1.28,443,7402,1071,200,/checkout,UDP,5.53,0,1,24.85,1890,2,0,2,benign
2026-04-17T12:52:50.992459,10.0.3.16,10.0.2.39,443,5974,8711,200,/api/products,TCP,3.79,0,3,23.65,1183,2,0,10,benign
2026-04-17T20:25:36.361430,10.0.0.25,10.0.2.6,8080,5840,1920,200,/favicon.ico,TCP,4.26,0,4,41.62,657,0,0,18,benign
2026-04-17T08:11:44.219806,10.0.6.38,10.0.6.49,443,927,19240,200,/static/css,TCP,5.35,0,1,68.86,351,0,0,6,benign
2026-04-17T10:55:45.327766,10.0.7.52,10.0.11.59,443,11525,7952,200,/api/data,TCP,2.7,0,4,21.81,1800,0,0,8,benign
2026-04-17T06:07:17.509654,10.0.6.11,10.0.10.1,443,1106,755,200,/logout,TCP,7.64,0,2,64.14,167,0,0,4,benign
2026-04-17T10:16:58.537112,10.0.7.47,10.0.3.24,80,3395,948,200,/static/css,TCP,6.02,0,4,21.71,216,2,0,8,benign
2026-04-17T05:44:32.320545,10.0.3.30,10.0.9.40,443,3059,22055,404,/checkout,TCP,4.26,0,4,26.52,1567,0,0,3,benign
2026-04-17T07:39:59.208247,10.0.5.51,10.0.3.28,8080,890,4795,200,/api/cart,TCP,6.58,0,2,45.41,850,1,0,5,benign
2026-04-18T01:23:07.483001,10.0.13.47,203.235.189.136,3000,3964,2148,200,/api/products,TCP,0.76,0,1,34.23,619,0,1,23,benign
2026-04-17T07:47:25.520502,10.0.5.55,10.0.0.27,3000,18602,537,200,/search,TCP,2.67,0,1,81.21,2604,2,0,5,benign
2026-04-17T02:05:22.679341,10.0.0.200,10.0.10.1,443,57,32,200,/,TCP,0.09,0,46,0.736,8024,0,0,2,benign
2026-04-17T03:58:59.147252,10.0.12.19,10.0.13.32,3000,1875,28856,200,/static/css,TCP,3.1,0,3,88.99,2541,2,0,1,benign
2026-04-17T16:30:13.541813,10.0.4.54,10.0.2.50,443,15559,5005,200,/api/user,TCP,2.46,0,4,47.86,2566,0,0,14,benign
2026-04-17T05:41:03.731021,10.0.2.77,91.108.4.200,443,76708,358,200,/api/sync,TCP,1.5,0,1,15.5,337537,443,1,3,data_exfiltration
2026-04-17T03:38:58.213068,10.0.8.15,10.0.12.31,8080,4279,2090,200,/favicon.ico,UDP,0.11,0,4,28.88,1637,2,0,1,benign
2026-04-17T21:20:34.670443,10.0.1.47,10.0.5.26,443,3012,848,200,/profile,TCP,0.59,0,1,79.08,1045,0,0,19,benign
2026-04-17T16:25:28.558570,10.0.8.24,10.0.13.34,8080,2031,10299,200,/favicon.ico,UDP,2.91,0,3,87.71,2038,0,0,14,benign
2026-04-17T16:16:36.323278,10.0.1.21,10.0.10.43,80,1169,2794,200,/static/css,TCP,1.27,0,1,86.7,2757,0,0,14,benign
2026-04-17T12:17:01.452741,10.0.12.46,10.0.6.55,3000,1933,7074,200,/home,UDP,1.71,0,1,40.21,116,2,0,10,benign
2026-04-17T14:00:46.653876,10.0.12.16,10.0.7.17,3000,676,1839,200,/home,TCP,1.55,0,4,111.94,2163,1,0,12,benign
2026-04-17T04:08:01.366197,10.5.0.12,10.0.0.5,443,337,186,401,/api/login,TCP,0.32,3,1,12.15,1739,257,0,2,brute_force
2026-04-17T06:09:27.064152,10.0.2.17,10.0.10.19,3000,742,6336,200,/api/products,TCP,6.19,0,2,91.06,703,0,0,4,benign
2026-04-17T02:24:35.784594,10.5.0.12,10.0.0.5,443,358,187,401,/api/login,TCP,0.23,3,1,5.57,1426,50,0,0,brute_force
2026-04-17T08:44:20.420276,10.0.14.11,10.0.9.40,443,2540,882,200,/dashboard,TCP,2.41,0,1,40.57,1957,2,0,6,benign
2026-04-17T08:26:41.788732,10.0.6.12,10.0.0.59,80,487,10725,200,/dashboard,TCP,5.44,0,1,119.74,2033,2,0,6,benign
2026-04-17T04:19:30.761437,10.0.2.77,91.108.4.200,443,184993,696,200,/api/sync,TCP,1.45,0,1,18.07,164506,280,1,2,data_exfiltration
2026-04-17T05:15:58.368089,10.0.6.57,10.0.3.28,443,976,2214,200,/api/data,TCP,2.03,0,2,103.93,405,2,0,3,benign
2026-04-17T02:48:49.020000,192.168.1.45,10.0.0.5,443,356,183,401,/api/login,TCP,0.088,475,1,0.277,70612,475,0,2,brute_force
2026-04-17T22:20:38.330042,10.0.2.24,10.0.14.36,3000,1088,11757,302,/static/css,TCP,6.62,0,1,70.63,167,1,0,20,benign
2026-04-18T00:13:38.513303,10.0.0.57,10.0.0.24,80,41876,2113,200,/checkout,TCP,0.22,0,2,25.27,2625,1,0,22,benign
2026-04-17T02:51:41.552080,10.0.10.24,10.0.8.31,8080,2901,3186,302,/profile,TCP,0.85,0,1,86.43,1943,2,0,0,benign
2026-04-17T04:28:09.833359,10.0.11.13,10.0.9.46,8080,7588,7909,200,/api/user,TCP,4.56,0,1,106.81,5171,2,0,2,benign
2026-04-17T03:59:34.068254,10.5.0.12,10.0.0.5,443,395,167,401,/api/login,TCP,0.33,2,1,11.14,1229,240,0,1,brute_force
2026-04-17T22:02:01.422283,10.0.6.49,10.0.8.29,8080,855,1970,200,/api/products,TCP,6.14,0,1,86.29,1114,2,0,20,benign
2026-04-17T22:45:01.840188,10.0.9.23,10.0.4.3,3000,866,5535,301,/api/products,UDP,1.79,0,4,52.04,421,1,0,20,benign
2026-04-17T02:06:16.584021,10.0.0.200,10.0.5.2,8080,67,61,403,/,TCP,0.016,0,50,1.014,14821,0,0,2,benign
2026-04-17T03:38:50.164325,10.0.10.54,10.0.7.8,3000,2132,16410,200,/favicon.ico,TCP,4.43,0,3,86.81,286,1,0,1,benign
2026-04-17T19:32:55.636357,10.0.8.59,10.0.13.57,8080,2047,1256,200,/home,TCP,6.37,0,2,27.24,2412,0,0,17,benign
2026-04-17T03:42:47.273956,10.0.3.29,10.0.5.32,8080,26738,10366,200,/api/products,UDP,7.28,0,4,47.9,1278,2,0,1,benign
2026-04-17T17:14:25.578903,10.0.8.53,10.0.4.52,8080,157,534,200,/profile,UDP,2.4,0,3,63.28,1120,1,0,15,benign
2026-04-17T03:32:35.782900,10.0.9.6,10.0.13.48,3000,257,6456,200,/api/user,TCP,5.26,0,1,28.38,1518,1,0,1,benign
2026-04-17T04:12:16.062529,10.0.9.10,10.0.14.19,3000,11140,23668,200,/api/data,TCP,4.12,0,1,48.73,359,1,0,2,benign
2026-04-17T17:52:37.618394,10.0.14.5,10.0.4.24,3000,8710,5789,200,/dashboard,TCP,5.54,0,2,47.67,191,1,0,15,benign
2026-04-17T06:15:12.920257,10.0.14.34,10.0.10.3,443,1903,1384,200,/logout,TCP,2.17,0,3,27.92,3183,0,0,4,benign
2026-04-17T06:05:34.283933,10.0.13.11,10.0.11.38,8080,1542,47,200,/api/user,UDP,1.89,0,3,96.14,3671,0,0,4,benign
2026-04-17T18:58:37.213615,10.0.6.55,10.0.2.12,3000,2108,6439,500,/api/products,TCP,7.55,0,2,81.43,2216,0,0,16,benign
2026-04-17T02:15:26.694695,172.16.0.99,10.0.5.39,8080,55,42,404,/,TCP,0.0472,0,34,0.617,3362,0,0,2,lateral_movement
2026-04-17T10:43:17.039356,10.0.10.40,10.0.7.12,443,6444,22021,301,/profile,TCP,1.74,0,2,79.55,2721,1,0,8,benign
2026-04-17T23:16:21.355473,10.0.7.48,10.0.14.53,443,2182,3270,200,/search,TCP,2.85,0,2,45.03,444,0,0,21,benign
2026-04-17T09:27:40.923146,10.0.13.8,10.0.2.34,3000,956,695,404,/home,TCP,0.1,0,2,83.95,308,1,0,7,benign
2026-04-17T02:48:47.180000,192.168.1.45,10.0.0.5,443,318,206,401,/api/login,TCP,0.148,467,1,0.294,83754,467,0,2,brute_force
2026-04-18T00:07:32.519031,10.0.1.6,10.0.1.28,8080,766,2688,200,/home,TCP,2.73,0,3,81.49,1237,0,0,22,benign
2026-04-17T07:35:00.281672,10.0.3.24,10.0.11.22,3000,761,9679,200,/home,TCP,5.9,0,4,54.82,189,0,0,5,benign
2026-04-17T09:21:11.564423,10.0.4.33,10.0.12.44,443,828,2170,301,/api/user,TCP,4.56,0,2,95.33,1913,0,0,7,benign
2026-04-17T04:48:58.829654,10.0.6.7,10.0.12.41,80,1088,1825,200,/logout,TCP,5.09,0,3,27.61,542,2,0,2,benign
2026-04-17T02:16:13.826491,172.16.0.99,10.0.6.14,3389,53,47,200,/,TCP,0.0257,0,50,0.919,3522,0,0,2,lateral_movement
2026-04-18T00:16:21.468738,10.0.1.29,10.0.14.35,3000,850,25137,200,/api/cart,TCP,0.91,0,1,79.92,1167,2,0,22,benign
2026-04-17T17:46:53.018876,10.0.3.5,10.0.4.57,443,481,931,200,/api/products,TCP,6.94,0,3,66.33,256,1,0,15,benign
2026-04-17T02:07:08.172929,10.0.0.200,10.0.4.29,445,93,55,403,/,TCP,0.06,0,50,0.698,13893,0,0,2,benign
2026-04-17T12:27:22.242593,10.0.1.31,10.0.8.49,80,3541,670,200,/api/cart,TCP,5.11,0,1,52.58,476,2,0,10,benign
2026-04-17T08:06:43.236591,10.0.12.57,10.0.8.35,3000,4995,9855,200,/static/css,TCP,0.59,0,4,62.25,1585,0,0,6,benign
2026-04-18T00:58:55.858403,10.0.11.47,10.0.6.48,80,1917,9665,302,/search,TCP,5.97,0,2,90.8,678,0,0,22,benign
2026-04-17T09:28:44.778714,10.0.1.21,10.0.10.10,443,4669,8281,200,/profile,TCP,1.73,0,1,56.21,347,1,0,7,benign
2026-04-17T17:23:30.638130,10.0.14.37,10.0.9.41,443,416,5919,200,/api/user,TCP,1.61,0,1,86.6,4967,2,0,15,benign
2026-04-18T00:43:26.216765,10.0.12.12,10.0.0.35,443,2910,2634,200,/api/products,TCP,5.0,0,2,91.66,425,1,0,22,benign
2026-04-17T22:48:37.437834,10.0.10.45,10.0.14.5,8080,761,6349,200,/favicon.ico,TCP,7.23,0,1,100.8,2444,2,0,20,benign
2026-04-17T15:34:33.122518,10.0.9.31,10.0.14.32,3000,2763,315,404,/dashboard,TCP,6.74,0,4,54.83,3787,0,0,13,benign
2026-04-17T19:01:59.681300,10.0.0.55,10.0.14.7,8080,947,9470,301,/favicon.ico,TCP,0.55,0,3,77.91,767,1,0,17,benign
2026-04-18T01:02:49.912077,10.0.10.59,10.0.11.27,8080,98945,2069,200,/home,TCP,2.75,0,1,42.69,308,2,0,23,benign
2026-04-17T20:40:21.989715,10.0.12.39,10.0.4.7,80,806,2629,200,/home,TCP,7.58,0,2,19.26,379,1,0,18,benign
2026-04-17T10:56:00.165916,10.0.1.27,10.0.3.53,80,4997,13423,200,/dashboard,UDP,3.75,0,1,43.01,131,0,0,8,benign
2026-04-17T15:00:50.552252,10.0.14.53,10.0.6.41,80,18456,5509,404,/api/user,TCP,6.16,0,2,111.16,1340,2,0,13,benign
2026-04-17T09:16:57.781878,10.0.6.37,10.0.12.39,443,2284,791,200,/api/user,TCP,5.18,0,4,92.89,1347,1,0,7,benign
2026-04-17T15:34:41.226683,10.0.4.29,10.0.5.52,80,44246,34089,200,/home,UDP,2.18,0,3,20.29,1243,2,0,13,benign
2026-04-17T14:15:39.557020,10.0.13.39,203.214.236.254,443,718,10106,302,/logout,TCP,0.96,0,1,54.88,1551,1,1,12,benign
2026-04-17T15:44:13.778838,10.0.6.14,203.187.133.33,443,217,8213,200,/logout,UDP,1.42,0,1,42.75,767,1,1,13,benign
2026-04-17T17:10:30.417244,10.0.9.46,203.160.27.21,80,969,3336,200,/api/products,TCP,0.36,0,3,103.12,4574,2,1,15,benign
2026-04-17T05:24:20.827064,10.0.0.22,10.0.5.20,3000,7027,4806,301,/logout,TCP,6.58,0,2,64.65,4762,2,0,3,benign
2026-04-18T00:10:53.895413,10.0.4.16,10.0.2.56,3000,1288,4313,302,/search,UDP,3.3,0,2,69.3,25600,2,0,22,benign
2026-04-17T13:39:46.416169,10.0.8.53,10.0.1.3,80,853,8610,200,/logout,TCP,3.11,0,4,58.51,897,2,0,11,benign
2026-04-17T07:17:28.830729,10.0.14.19,10.0.0.25,8080,724,40936,200,/profile,UDP,1.51,0,4,64.09,655,0,0,5,benign
2026-04-17T21:48:04.571693,10.0.2.55,10.0.5.59,80,1501,7540,200,/logout,TCP,4.08,0,2,62.66,1210,0,0,19,benign
2026-04-17T04:01:53.522081,10.0.5.40,10.0.14.5,3000,1772,936,200,/api/products,TCP,0.35,0,4,74.91,416,2,0,2,benign
2026-04-17T13:51:04.761573,10.0.6.5,10.0.5.53,443,1191,3224,200,/api/cart,UDP,3.53,0,4,119.95,20249,0,0,11,benign
2026-04-17T14:32:05.551469,10.0.1.11,10.0.7.6,3000,844,9833,302,/checkout,TCP,4.36,0,4,74.38,246,2,0,12,benign
2026-04-17T02:49:57.100000,192.168.1.45,10.0.0.5,443,292,192,401,/api/login,TCP,0.075,771,1,0.322,104441,771,0,2,brute_force
2026-04-17T11:11:20.030234,10.0.6.53,10.0.7.23,80,6313,99,301,/api/user,TCP,3.09,0,3,55.36,680,2,0,9,benign
